Id,Name,Category__c,DataType,Criticality__c,InspectionQuestiontype__c,PHOCSParentId__c,PHOCSParentId__r.Name,RecordType.DeveloperName,CreatedBy.Name,$$Name$Category__c,PHOCSParentId__r.$$Name$Category__c
0eubZ0000000V4QQAU,Safety thermal limit recorder not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Safety thermal limit recorder not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4RQAU,Pressure differential recording controller not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Pressure differential recording controller not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4SQAU,Not calibrated or serviced.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Not calibrated or serviced.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4TQAU,Calibration report incomplete or missing.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Calibration report incomplete or missing.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4UQAU,Cooling section not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Cooling section not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4PQAU,Flow diversion device not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Flow diversion device not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4XQAU,Stuffing pump not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Stuffing pump not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4VQAU,Homogenizer not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Homogenizer not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4JQAU,Constant level tank not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Constant level tank not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4KQAU,Feed pump not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Feed pump not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4LQAU,Regeneration section pressure insufficient.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Regeneration section pressure insufficient.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4MQAU,Flow control device not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Flow control device not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4NQAU,Flow control fail safe not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Flow control fail safe not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4OQAU,Holding section not meeting requirements.,Pasteurization - UHT,Boolean,Non-critical,,0eubZ0000000Ux2QAE,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Holding section not meeting requirements.;Pasteurization - UHT,"Pasteurization equipment is clean, approved, sanitary, and maintained in good working conditions.;Pasteurization - UHT"
0eubZ0000000V4aQAE,Unpasteurized products are sold or supplied.,Pasteurization - General,Boolean,Critical,,0eubZ0000000Ux3QAE,Pasteurized dairy products are being sold or supplied.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Unpasteurized products are sold or supplied.;Pasteurization - General,Pasteurized dairy products are being sold or supplied.;Pasteurization - General
0eubZ0000000V4bQAE,Raw milk cheeses not being aged for the minimum 60 days and not meeting the Food and Drug Regulation (section B.08.030 and B.08.043-044) requirements.,Pasteurization - General,Boolean,Critical,,0eubZ0000000Ux4QAE,Raw milk cheeses being sold or supplied are aged for the minimum 60 days.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Raw milk cheeses not being aged for the minimum 60 days and not meeting the Food and Drug Regulation (section B.08.030 and B.08.043-044) requirements.;Pasteurization - General,Raw milk cheeses being sold or supplied are aged for the minimum 60 days.;Pasteurization - General
0eubZ0000000V4fQAE,Defective seals or leaking.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Defective seals or leaking.;Equipment,"Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4cQAE,Poor or unsanitary welds.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Poor or unsanitary welds.;Equipment,"Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4dQAE,Equipment unclean or not cleanable.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Equipment unclean or not cleanable.;Equipment,"Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4eQAE,"Equipment cracked, rusty, pitted or in poor condition.",Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Equipment cracked, rusty, pitted or in poor condition.;Equipment","Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4gQAE,Not cleanable.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Not cleanable.;Equipment,"Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4hQAE,Not calibrated or serviced.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Not calibrated or serviced.;Equipment,"Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4iQAE,Calibration report missing or incomplete.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Calibration report missing or incomplete.;Equipment,"Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4jQAE,May contribute to contamination.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux5QAE,"Equipment is clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Equipment,"Equipment is clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000VAHQA2,Temperature not under 4°C.,Equipment,Boolean,Critical,,0eubZ0000000Ux6QAE,"Coolers are clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not under 4°C.;Equipment,"Coolers are clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4kQAE,Temperature not monitored according to approved plans.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux6QAE,"Coolers are clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not monitored according to approved plans.;Equipment,"Coolers are clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000VAIQA2,Temperature not under -18°C.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux7QAE,"Freezers are clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not under -18°C.;Equipment,"Freezers are clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4lQAE,Temperature not monitored according to approved plans.,Equipment,Boolean,Non-critical,,0eubZ0000000Ux7QAE,"Freezers are clean, approved, sanitary, and maintained in good working condition.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not monitored according to approved plans.;Equipment,"Freezers are clean, approved, sanitary, and maintained in good working condition.;Equipment"
0eubZ0000000V4oQAE,Contravening licence restrictions.,Licensing,Boolean,Critical,,0eubZ0000000Ux8QAE,Licence to operate a dairy plant is valid and is available in a conspicuous location.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Contravening licence restrictions.;Licensing,Licence to operate a dairy plant is valid and is available in a conspicuous location.;Licensing
0eubZ0000000V4mQAE,Operating without a valid dairy plant licence.,Licensing,Boolean,Critical,,0eubZ0000000Ux8QAE,Licence to operate a dairy plant is valid and is available in a conspicuous location.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Operating without a valid dairy plant licence.;Licensing,Licence to operate a dairy plant is valid and is available in a conspicuous location.;Licensing
0eubZ0000000V4nQAE,Dairy plant licence not posted in a conspicuous place.,Licensing,Boolean,Non-critical,,0eubZ0000000Ux8QAE,Licence to operate a dairy plant is valid and is available in a conspicuous location.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Dairy plant licence not posted in a conspicuous place.;Licensing,Licence to operate a dairy plant is valid and is available in a conspicuous location.;Licensing
0eubZ0000000V4sQAE,Restricted dairy plant worker licences not under direct supervision by a unrestricted licencee.,Licensing,Boolean,Non-critical,,0eubZ0000000Ux9QAE,"Dairy plant workers are fully qualified, licensed and the worker licences are available in a conspicuous location.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Restricted dairy plant worker licences not under direct supervision by a unrestricted licencee.;Licensing,"Dairy plant workers are fully qualified, licensed and the worker licences are available in a conspicuous location.;Licensing"
